,carat,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,cut,color,clarity,priceperpoint,carat_discrete
33251,0.45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,4,1,1
33252,0.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,1
33253,0.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,1
33254,0.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,1
33255,0.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,1
33256,0.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,1
33257,0.28,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,2,1
33258,0.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,2,1
33259,0.37,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,4,2,1
33260,0.42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,5,1,1
33261,0.34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,1
33262,0.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1
33263,0.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1
33264,0.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1
33265,0.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1
33266,0.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1
33267,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,4,1,1
33268,0.3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,2,1
33269,0.34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,3,2,1
33270,0.32,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,5,6,1,1
33271,0.32,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,5,6,1,1
33272,0.32,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,5,6,1,1
33273,0.32,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,5,6,1,1
33274,0.28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,6,4,1,1
33275,0.26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,4,1,1
33276,0.28,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,4,1,1
33277,0.23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,1,1
33278,0.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,1,1
33279,0.23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,1,1
33280,0.31,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,6,1,1
33281,0.31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,6,1,1
33282,0.31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,7,1,1
33283,0.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,7,1,1
33284,0.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,7,1,1
33285,0.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,7,1,1
33286,0.31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,7,1,1
33287,0.31,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,6,1,1
33288,0.31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,1,1
33289,0.31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,6,1,1
33290,0.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,7,1,1
33291,0.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,7,1,1
33292,0.31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,7,1,1
33293,0.31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,7,1,1
33294,0.31,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,6,1,1
33295,0.31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,7,1,1
33296,0.31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4,6,1,1
33297,0.31,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7,1,1
33298,0.31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4,6,1,1
33299,0.31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,1,1
33300,0.31,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,2,1
33301,0.51,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,8,1,2
33302,0.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,3,5,1,1
33303,0.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,2,1
33304,0.38,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,7,1,2,1
33305,0.33,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,3,2,1
33306,0.28,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1
33307,0.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,5,1,1
33308,0.41,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4,1,1
33309,0.41,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,4,1,1
33310,0.35,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,6,2,1
33311,0.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,1
33312,0.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,1
33313,0.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,2,1
33314,0.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,1
33315,0.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,2,1
33316,0.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,2,1
33317,0.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,2,1
33318,0.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,1
33319,0.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,1
33320,0.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,2,1
33321,0.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,1
33322,0.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,2,1
33323,0.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,1
33324,0.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,1
33325,0.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,1
33326,0.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,1
33327,0.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,1
33328,0.38,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,7,2,1
33329,0.5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,3,8,1,2
33330,0.41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,3,1,1
33331,0.41,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,5,1,1
33332,0.41,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,6,3,1,1
33333,0.41,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,5,1,1
33334,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,1
33335,0.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,1,1
33336,0.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,1,1
33337,0.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,1,1
33338,0.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,1,1
33339,0.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,1,1
33340,0.41,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,6,3,1,1
33341,0.41,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,5,1,1
33342,0.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,1,1
33343,0.41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,4,1,1
33344,0.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,1,1
33345,0.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,1,1
33346,0.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,1,1
33347,0.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,1,1
33348,0.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,1,1
33349,0.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,1,1
33350,0.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,1,1
33351,0.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,1,1
33352,0.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,1,1
33353,0.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,1,1
33354,0.41,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,5,1,1
33355,0.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,1,1
33356,0.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,1,1
33357,0.41,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,6,3,1,1
33358,0.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,1,1
33359,0.41,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,7,1,1,1
33360,0.41,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,6,3,1,1
33361,0.41,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,5,1,1
33362,0.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,1,1
33363,0.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,1,1
33364,0.41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,4,1,1
33365,0.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,1,1
33366,0.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,1,1
33367,0.41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,5,4,1,1
33368,0.41,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,5,1,1
33369,0.41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,5,4,1,1
33370,0.41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,3,1,1
33371,0.41,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,5,4,1,1
33372,0.41,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,5,1,1
33373,0.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,1,1
33374,0.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,1,1
33375,0.41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,3,1,1
33376,0.41,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,6,3,1,1
33377,0.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,1,1
33378,0.41,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,6,3,1,1
33379,0.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,1,1
33380,0.41,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,6,3,1,1
33381,0.41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,1,1
33382,0.41,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,7,1,1,1
33383,0.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,1,1
33384,0.34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,1
33385,0.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1
33386,0.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1
33387,0.41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,4,1,1
33388,0.36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,1
33389,0.31,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1
33390,0.31,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1
33391,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,1
33392,0.33,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,1
33393,0.31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,1
33394,0.31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,1
33395,0.31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,1
33396,0.44,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,7,5,1,1
33397,0.39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
33398,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
33399,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,4,1,1
33400,0.36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,1
33401,0.47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,6,1,1
33402,0.28,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,2,1
33403,0.28,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,1
33404,0.28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1
33405,0.28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,1
33406,0.28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,1
33407,0.28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,1
33408,0.28,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,1
33409,0.28,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,1
33410,0.28,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,1
33411,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33412,0.32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,3,5,2,1
33413,0.32,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,3,2,1
33414,0.32,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,3,2,1
33415,0.32,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,3,2,1
33416,0.32,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,3,2,1
33417,0.32,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,5,3,2,1
33418,0.32,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,3,2,1
33419,0.32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,3,2,1
33420,0.32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,3,2,1
33421,0.32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,3,2,1
33422,0.32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,3,2,1
33423,0.32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,3,2,1
33424,0.32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,3,2,1
33425,0.32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,3,2,1
33426,0.32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,4,2,1
33427,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33428,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33429,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33430,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33431,0.32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,4,2,1
33432,0.32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,4,2,1
33433,0.32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,4,2,1
33434,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33435,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33436,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33437,0.32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,4,2,1
33438,0.32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,4,2,1
33439,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33440,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33441,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33442,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33443,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33444,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33445,0.32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,4,2,1
33446,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33447,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33448,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33449,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33450,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33451,0.32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,4,2,1
33452,0.32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,4,2,1
33453,0.32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,4,2,1
33454,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33455,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33456,0.32,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4,4,2,1
33457,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33458,0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1
33459,0.32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,4,2,1
33460,0.32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,4,2,1
33461,0.32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,4,2,1
33462,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,1
33463,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
33464,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,1
33465,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,1
33466,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
33467,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,1
33468,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
33469,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,1
33470,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
33471,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
33472,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
33473,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
33474,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,1
33475,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
33476,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
33477,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,1
33478,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
33479,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
33480,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,1
33481,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
33482,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,1
33483,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,1
33484,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,1
33485,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
33486,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,1
33487,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
33488,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,1
33489,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
33490,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
33491,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
33492,0.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
